2026-03-30 18:18:03.413752,-848197.69,-849083.09,23758.74,24079.0,-52244.07,-18354.63,16425.31,15279.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-30 18:18:03.524835,-855895.9,-857001.77,2419.35,-315359.67,-1306272.61,-670988.15,-367220.72,1228270.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-30 18:18:03.635886,-864123.04,-865124.84,27143.42,27375.16,-51207.4,-16555.94,19280.79,18084.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-30 18:18:03.746975,-873980.16,-874869.31,29284.36,29506.98,-50343.73,-15333.39,21013.5,19783.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-30 18:18:03.857971,-882558.93,-883654.35,31148.76,31335.98,-49682.83,-14290.01,22574.28,21313.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-30 18:18:03.968902,-890313.2,-891492.3,32792.42,32924.39,-49192.79,-13398.17,23992.36,22700.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-30 18:18:04.079825,-900442.3,-901399.31,34988.35,35120.58,-48231.22,-12095.42,25768.52,24439.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-30 18:18:04.190790,-908854.51,-909972.72,36806.35,36897.01,-47589.1,-11055.53,27310.52,25947.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-30 18:18:04.301708,-916879.95,-917982.07,38550.59,38595.38,-47021.27,-10084.3,28788.69,27383.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-30 18:18:04.412696,-927145.03,-928175.8,40836.1,75.37,1835916.66,1804641.83,1304703.79,1305845.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-30 18:18:04.523767,-935258.18,-936444.79,42595.63,42596.43,-45365.54,-7677.29,32132.6,30641.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-30 18:18:04.634823,-944143.53,-945203.0,44468.61,44394.05,-44605.68,-6522.33,33741.92,32226.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-30 18:18:04.745986,-954522.34,-955484.72,46607.68,46559.66,-43492.56,-5042.55,35581.38,34023.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-30 18:18:04.857429,-963092.8,-964189.83,48242.48,48159.87,-42607.16,-3767.7,37035.41,35475.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-30 18:18:04.969335,-971002.1,602.96,-1044402.36,-1338820.42,-786482.74,-840523.08,-1715308.98,-667967.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-30 18:18:05.081527,-980616.48,-981579.66,51536.24,51372.62,-40690.45,-1090.05,39913.69,38361.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-30 18:18:05.193767,-988784.61,-989766.03,52846.49,52619.31,-39762.14,251.05,41121.22,39626.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-30 18:18:05.306052,-994380.5,-995420.13,53013.33,52622.53,-39303.48,1158.98,41445.23,40142.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-30 18:18:05.418191,-1000370.14,-1001320.18,48402.88,47957.36,-38938.7,2193.78,39500.63,38676.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-30 18:18:05.530262,-1007964.55,-1008701.89,54305.08,53838.91,-37897.47,3379.32,42677.17,41620.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-30 18:18:05.642261,-1014089.38,-1015077.77,56155.54,55586.91,-37213.51,4421.89,43912.59,42953.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-30 18:18:05.754444,-1019414.37,-1020495.56,54303.2,53548.43,-36752.17,5394.73,43329.75,42715.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-30 18:18:05.866587,-1025997.58,-1026944.13,51180.31,50602.02,-36054.52,6561.49,41858.02,41399.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-30 18:18:05.978667,-1032157.01,-1033117.5,58208.5,57422.34,-35193.0,7492.21,45701.63,45165.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-30 18:18:06.090773,-1036078.93,-1037164.96,57723.02,56769.76,-34944.89,8112.07,45655.49,45377.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-30 18:18:06.202930,-1038338.69,-1039661.29,35147.4,34752.04,-33203.07,7261.01,30750.46,30830.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-30 18:18:06.315134,-1044438.04,-1045208.1,53381.6,52513.1,-33204.94,8978.96,42551.1,42573.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-30 18:18:06.427330,-1048626.84,-1049391.0,58436.75,57388.01,-34042.33,10024.22,46380.49,46618.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-30 18:18:06.539416,-1050903.77,-1052115.32,53345.39,52280.28,-33814.61,10046.48,43100.69,43585.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-30 18:18:06.651608,-1052693.61,-1053836.77,36608.4,36055.87,-31551.63,8762.24,31091.1,31470.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-30 18:18:06.763859,-1060816.14,-1061635.29,58427.64,57255.51,-33088.27,11942.8,46755.2,47501.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-30 18:18:06.875969,-1065674.96,-1067032.97,59038.64,57697.81,-32458.75,12875.68,47259.99,48185.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-30 18:18:06.988068,-1070360.25,-1072165.91,49794.95,48784.83,-32065.81,13923.62,42059.45,43008.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-30 18:18:07.100158,-1076345.06,-1077335.87,55875.78,54726.72,-31168.34,14868.29,46071.23,47136.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-30 18:18:07.212331,-1081788.6,-1082567.79,60051.44,58613.24,-30339.27,15785.87,48455.72,49777.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-30 18:18:07.324423,-1084842.57,-1086315.91,56965.56,55442.87,-29946.06,16450.53,46659.71,48277.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-30 18:18:07.436520,-1089076.43,-1090610.66,42008.49,41305.75,-29589.6,16269.74,36975.59,38037.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-30 18:18:07.548579,-1093342.22,-1094061.86,59063.86,57323.64,-28661.01,17714.65,47300.49,49333.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-30 18:18:07.660804,-1096131.45,-1097222.04,59727.43,57729.72,601.08,-1759957.57,-1963049.62,1797226.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-30 18:18:07.772987,-1077682.95,-562498.42,1702287.66,1701994.22,-2223673.98,25769.86,2235956.89,9073.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-30 18:18:07.885110,-992837.43,602.96,1333313.31,1857925.53,1471206.75,1780883.36,-293265.78,771377.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-30 18:18:07.997280,19290.18,-1140865.6,-397701.35,435062.64,-52746.18,1876466.3,1929204.16,1812748.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-30 18:18:08.109492,-1004217.77,-1005500.41,7706.26,10208.22,-28830.26,3262.37,11583.66,9763.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-30 18:18:08.221738,-1001514.64,-1002686.5,6893.28,8969.04,-27464.21,2727.54,10266.69,8728.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-30 18:18:08.334028,-972312.36,-972243.69,3454.95,4608.3,-17576.52,1132.97,5342.16,4479.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-30 18:18:08.446177,-993185.58,-993324.25,1930.39,4385.95,-28559.63,-986.78,5786.33,3934.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-30 18:18:08.558358,-995621.83,-996596.01,1821.22,4286.97,-29081.85,-1291.22,5627.54,3793.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-30 18:18:08.670535,-983584.61,-983948.59,1542.0,3160.45,-22521.71,-862.33,4123.36,2931.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-30 18:18:08.783184,-994872.96,-995121.33,2643.59,4464.54,-24157.05,-508.28,5257.13,3937.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-30 18:18:08.895799,-1010115.42,-1010931.88,4184.78,6457.69,-28524.49,-108.9,7177.86,5599.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-30 18:18:09.008688,-1007892.94,-1008595.14,3452.54,5355.84,4820.2,1645078.82,-81847.34,-704771.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-30 18:18:09.121529,-1008261.47,-1009365.74,3427.86,5287.71,-26700.32,-485.21,5915.34,4670.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-30 18:18:09.234531,-994963.88,-995713.83,2515.64,3658.0,-18907.43,-244.08,4001.32,3239.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-30 18:18:09.347179,-1021905.07,-1023013.35,5068.84,7079.69,-27958.81,158.52,7329.4,6071.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-30 18:18:09.460071,-1023383.5,-1024577.08,4713.71,6703.65,-28361.14,-152.08,6984.74,5766.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-30 18:18:09.572633,-996809.24,-997214.26,1622.2,2822.76,37.55,1675169.45,1660819.63,46721.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-30 18:18:09.685628,-994831.92,-995541.9,1194.66,2267.27,-18743.01,-1195.73,2631.25,1962.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-30 18:18:09.797811,-1017060.19,-1017791.63,2369.2,4158.5,-25478.84,-1534.49,4447.91,3368.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-30 18:18:09.910344,-1026049.35,-1027102.92,2451.81,4505.04,-28467.36,-1980.54,4775.94,3566.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-30 18:18:10.023361,-1018758.3,-1020103.16,1531.54,3168.49,-25861.86,-2101.78,3555.0,2617.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-30 18:18:10.135894,-999406.96,-1000121.24,671.36,1733.51,-17968.12,-1718.49,1982.69,1349.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-30 18:18:10.248554,-1030208.11,-1030903.07,1653.58,3630.37,-28315.81,-2727.81,3808.2,2690.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-30 18:18:10.361042,77082.94,2054620.24,-1081050.46,1564460.73,2223577.16,729486.87,-1889640.24,43950.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-30 18:18:10.473755,-1034965.01,-1035206.41,1908.66,3720.49,-28631.78,-2744.97,3800.15,2882.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-30 18:18:10.586056,-1011066.26,-1011642.13,939.31,1776.16,-18067.36,-1647.68,1869.77,1468.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
