File created
0,-47542.16,-34981.91,-10554.76,-14363.77,-15320.78,-17514.83,-4047.19,-5164.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-46768.88,-33291.04,-9612.23,-13454.5,-15361.01,-17422.29,-3157.23,-4323.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-48314.63,-35567.97,-8090.62,-11919.74,-14934.54,-16904.36,-1867.89,-3085.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-47384.98,-33701.42,-6794.3,-10623.43,-14678.39,-16540.38,-759.87,-2026.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-47290.3,-33720.47,-5696.48,-9553.22,-14592.56,-16322.58,245.69,-1061.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-48840.35,-35938.12,-4112.36,-7947.39,-14134.44,-15771.39,1549.78,196.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-48375.25,-34700.01,-2706.35,-6536.54,-13816.06,-15343.31,2737.46,1343.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-47200.18,-32807.17,-1821.22,-5689.23,-13918.52,-15302.54,3566.53,2129.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-49149.61,-140624.2,556468.55,1120696.19,-1687568.23,-1688052.64,-1689211.62,560629.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-48010.2,-33395.92,935.55,-2918.24,-13288.2,-14464.89,5885.57,4362.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-47191.59,-32494.7,1840.8,-2054.04,-13351.77,-14387.37,6740.66,5179.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-47632.82,-34732.19,3374.22,-504.79,-12907.86,-13849.05,8022.22,6418.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-47420.39,-34545.51,4869.28,1005.02,-12513.85,-13355.26,9253.89,7605.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-46003.11,-32079.76,5811.01,1909.46,-12545.23,-13250.65,10131.24,8441.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-47604.38,-34886.96,7174.91,3284.1,-12216.66,-12825.52,11466.98,2468.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-46949.39,-33274.15,8506.89,4617.15,-11932.34,-12430.7,12406.56,10632.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-45918.35,-31520.52,9398.19,5471.71,-12008.25,-12365.52,13238.31,11424.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-47031.73,-33446.34,10677.61,6747.63,-11770.61,-12016.83,14331.04,12478.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-47785.97,-34177.78,12215.85,8308.68,-11323.48,-11476.37,15594.63,13699.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2468.97,1964902.76,-780851.98,92285.7,566619.1,1982207.57,1955841.99,-1051390.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-47615.38,-33731.73,14472.93,10535.45,-11033.54,-10951.73,17586.71,15617.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-47563.88,-33075.93,15891.55,11966.41,-10674.12,-10489.05,18776.54,16764.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-46283.67,-30621.17,16835.96,12878.63,-10683.78,-10363.79,19654.69,17604.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-46862.75,-31823.61,18030.35,14060.41,-10488.24,-10052.12,20706.39,18620.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-47107.91,9.39,-191969.73,-133735.49,78715.33,62952.25,-39745.78,-37659.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-46033.15,-30309.77,20081.97,16008.5,-10426.82,-9623.5,22557.65,20434.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-45624.38,-29081.05,23346.75,19204.62,-8331.48,-7436.96,25406.42,23279.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-43966.5,-25566.82,27481.11,23293.38,-5435.5,-4632.71,28825.7,26726.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-41250.5,-20694.05,29742.21,25357.34,-4104.32,-3260.23,30887.52,28840.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-41083.13,-18969.12,32401.36,27628.1,-2648.95,-1434.98,33348.71,31347.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-40333.72,-17411.83,35862.21,31163.52,-373.36,666.8,36006.78,34018.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-38355.32,-14326.22,38031.58,33140.84,997.51,2085.69,38140.48,36153.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-38344.86,-14121.83,41155.55,36031.73,2901.61,4214.02,40891.08,38950.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-36817.34,-12906.79,45343.01,40317.9,5971.94,7092.03,44366.69,42416.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-34267.64,-9434.4,47818.43,42606.36,7458.96,8590.04,46504.68,44590.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-33630.08,-8060.58,49988.33,44458.15,8581.19,10013.49,48579.9,46695.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-33226.13,-7061.45,54610.58,49041.51,11998.59,13307.24,52488.96,50644.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-31155.74,-3697.43,58726.97,53123.57,14979.07,16236.49,56005.33,54172.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-29524.69,-1967.94,60760.62,54978.05,16189.28,17560.96,617.44,1279701.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-29988.98,-8788.53,316180.7,527336.0,2215343.58,-808140.24,1019673.74,-702971.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-29001.12,-1369.0,67811.88,61647.36,20906.75,22365.06,64079.05,62466.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-27923.41,-193.92,71747.49,65627.76,23668.08,25013.48,67296.9,65688.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-25970.49,2401.92,74180.79,67928.29,25206.06,26531.34,69467.34,67895.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-25759.13,2867.82,76367.32,69918.76,26394.01,28007.36,71595.67,70064.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-25815.46,2489.36,79946.19,73434.33,28758.65,30278.39,74456.25,72980.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-21476.45,8498.85,83681.71,77173.33,31420.47,32892.74,77670.88,105468.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-20075.53,13471.4,421875.29,559946.84,564120.62,-1114232.34,-1677557.69,-1683392.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-20483.76,18580.74,87418.29,80576.78,33245.98,35077.93,81155.07,79673.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-19410.07,34182.34,91446.43,84677.61,36136.06,37797.16,84417.97,82991.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-15159.85,41579.61,95340.2,88491.71,38943.26,40634.4,87890.63,86499.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-12647.15,48063.85,97829.29,90872.17,40597.65,42214.49,90125.45,88802.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-12983.23,50192.98,99839.6,92661.21,41516.84,43434.35,91998.17,90767.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-12690.07,50933.27,103410.7,96193.14,43917.96,45770.29,94894.15,93685.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-10716.23,57861.69,106183.03,98883.4,45625.45,47488.78,97190.12,95969.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-7625.52,64451.88,108116.36,100608.59,46723.01,48715.89,99067.13,97846.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-7594.14,70616.13,111128.22,103518.25,48638.11,50750.88,101691.94,100484.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-5123.56,72368.15,115101.37,107427.31,51374.5,53363.62,104823.68,103723.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-1314.28,73365.93,116962.83,109113.88,52366.92,54380.45,106447.23,105355.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,466.44,72350.98,118624.19,110546.18,52979.53,55284.62,107990.03,106961.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,855.89,72897.89,122864.76,114767.17,56065.68,58239.61,111512.31,110564.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2979.4,76700.99,126862.59,118851.1,59071.9,61119.77,114960.56,114039.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4329.89,79343.23,128689.98,120538.48,60142.1,62248.44,116732.16,115856.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3272.56,79515.97,130628.68,122244.63,60840.82,63228.79,118303.13,117529.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4787.21,82024.64,135587.82,127274.58,64662.7,66875.79,122472.62,121744.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7884.35,86245.09,139108.22,130766.28,67344.91,69492.28,125693.15,124982.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8407.12,87584.86,141292.34,132824.34,68599.91,70971.25,127809.95,127156.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8658.17,88401.86,145754.73,137298.26,71954.55,74228.53,131631.56,131020.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9263.55,89664.91,148617.99,140133.09,73748.15,75994.5,133927.53,133341.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11295.59,92397.01,151328.9,142706.67,75674.51,77922.47,136483.68,135960.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11313.29,92923.26,154219.79,145453.79,77417.41,79855.54,139024.0,138593.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12470.66,94589.72,158615.39,149923.69,80736.64,83002.04,142697.01,142274.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13188.15,98715.76,161050.84,152306.3,82297.42,84554.23,144830.71,144408.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22591.17,97540.15,163128.74,154197.79,83445.14,85865.03,146772.36,146441.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23150.95,100167.64,165864.33,156910.31,85083.16,87570.91,149044.46,148714.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,26560.31,96171.15,170075.4,161109.31,88171.19,90548.97,152545.55,152264.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,25329.44,97044.74,174196.88,165106.6,91193.5,93568.6,156139.44,155959.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,27111.5,96457.34,176708.5,167520.06,92943.38,95350.93,158553.16,158420.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,26775.42,94840.5,179548.16,170253.5,94646.58,97206.48,160993.97,160979.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,27282.36,94417.25,183090.01,173862.41,97143.98,99585.87,163876.54,164176.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,30181.02,95997.07,191162.12,70369.37,-1863095.48,-1230103.77,1011088.52,-702930.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,30805.44,96582.87,188988.19,179665.37,101204.85,103613.74,169065.28,169163.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,31569.87,96836.33,191674.96,182217.22,102877.21,105489.68,171554.9,171771.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,31099.14,95931.09,194923.92,185508.83,105094.59,107670.05,174265.81,174461.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,32058.84,96955.96,198005.78,188569.77,107172.23,109719.52,176845.83,177020.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,33155.06,97775.38,200078.59,190512.22,108494.82,111104.88,178829.86,179090.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,32722.68,97217.48,203255.4,193562.7,110502.99,113194.32,181485.78,181911.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,33074.59,96996.46,206653.76,196975.54,112802.18,115425.38,184187.04,184595.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,37207.34,97686.33,209601.5,199833.17,114903.7,117431.95,186758.74,187267.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,37607.52,96859.67,211357.55,201430.15,115694.95,118405.86,188333.46,188935.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,36502.99,95497.38,214490.9,204600.53,117814.43,120471.16,190924.75,191533.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,37050.16,96167.39,217503.83,207647.51,119801.95,122403.42,193369.04,194031.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,38355.05,97592.99,219259.87,209247.99,120866.78,123496.96,195065.27,195755.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,38303.56,98265.15,222703.56,212629.18,123206.74,125930.53,198062.1,198896.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,38633.47,99588.28,226424.59,216400.37,125828.33,-562498.42,19521.65,49954.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-1124997.38,39674.17,100756.38,229493.3,219396.66,127849.65,130468.29,203645.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,41599.99,103096.61,232959.25,222745.67,130455.14,133025.24,206745.22,207795.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
